collocate,raw_frequency,MI
restlessly,1,5.001414214378141
thorny,1,6.184583891074313
tawny,4,7.050745164784842
bills,2,4.63150170791653
troubles,1,3.601696832926109
foolhardy,1,7.408359322696429
opened,1,1.7025788453775548
violet,1,2.4873410963057405
persecution,1,5.633406971784755
thanked,1,3.8790619384069576
fault,1,2.838930667861194
undergo,1,5.3934563021541635
punishment,1,4.146424008367781
undergoes,1,7.919184946462419
pa,1,5.098125395837494
atonement,1,5.740652502138353
submit,2,4.893554494418569
submitting,1,5.740652502138353
aristophanes,1,7.513719838354255
sausage,1,6.532890585342529
shot,2,3.333367488990143
beaten,2,4.369856609247745
easily,1,2.601882280003302
union,1,3.8732139685245346
bowles,1,4.680506494298039
undertake,1,4.397738436648687
age,1,1.99092647525823
impres,1,9.710944415690474
infant,1,3.8878985202074556
waxed,1,5.222308045958335
comely,1,4.852282097712039
begun,2,3.589601692559326
nearly,1,2.2226824185649927
tombstones,1,6.82057265779431
granddads,2,10.402942831046547
etruria,1,9.01779723513053
rome,1,3.42308585552869
understanding,1,3.3393325684586177
chilly,3,6.172531503868598
foggy,1,5.7597006971090465
season,1,3.196231724817945
greet,1,4.706998109745015
arm,1,1.5659576539721296
families,1,3.7974414100522043
dannel,2,7.630354108806765
mast,1,5.341496563223453
heads,1,2.7301598249173233
nodding,1,4.193491519225767
smack,1,5.406879322486304
mounted,1,3.510435241647784
riding,1,3.2263091800552224
education,1,3.2991261479805774
xi,1,4.923452672908429
blushed,1,3.9583717768648414
confirm,2,5.70246246525413
maria,3,4.27347165416489
caryl,2,6.140262954005231
victuals,1,5.178344922537218
ribs,1,5.2111347453602095
meeting,1,2.5700579273669093
rooms,1,2.4441170681698834
goes,1,2.4898393175079785
east,1,3.2791544093345326
tattered,1,5.616599853468374
sails,1,4.604998941789894
falling,1,2.8789908501246195
drifting,3,5.894605606362182
gliding,1,4.906923370957218
toward,1,2.5629629035163055
frenchman,1,4.313931800555959
equally,2,4.048572790249196
pale,1,1.9359790249749695
crutches,1,6.452847877668992
abroad,1,3.16847245518367
soft,1,1.9898597573641044
rt,1,5.4914367105143675
bec,1,9.710944415690474
spreads,1,6.047382769560828
pinions,1,6.666421977967051
fortunes,1,3.9457533129056297
lofty,1,3.9840966681032772
comrades,1,4.661088408440937
stirring,1,4.123695757290225
scenes,2,4.528012100194516
pitiful,1,4.783690730533269
flower,1,2.917478283110465
gwalior,2,9.016648469926656
drop,1,2.939008859850872
licked,1,5.703611230458003
induced,1,4.13879038351271
begin,1,2.4854629429081796
rum,1,4.517987564800264
cowardly,2,5.731262761788513
middle,2,3.2221116320019902
landed,1,4.335666008006309
portsmouth,2,6.140262954005231
travelled,1,4.13879038351271
ver,1,7.005195711576544
rebuked,2,5.948595534793038
pretence,1,4.422677384995939
whate,1,7.765034266635161
rivals,1,5.839743404782584
scatter,1,5.650501405144055
winds,1,4.255623300332773
eagles,1,7.145995058228937
clumsy,1,4.397738436648687
sea,1,1.939034159254711
sick,1,2.7824065975258088
southern,1,4.432829756459957
wise,1,2.5408248722408464
renaud,1,7.145995058228937
charron,1,5.84089349116582
specimen,1,4.741131116114474
surely,1,2.2373223196758416
doubts,1,3.9332920924678176
arose,1,3.363555206034464
watched,2,2.9986637130092784
boat,1,2.3201458939547983
waves,1,3.6402066876879844
moo,1,8.324650054570585
lantern,1,4.072589746356728
admiring,3,5.348822425010551
simplicity,1,3.8878985202074556
trained,1,4.247112610664864
troops,1,4.044517727578042
mistaken,1,3.5797179262073335
prudent,1,4.448254226785589
stubbard,1,4.813104615739563
natured,1,3.6378998815900694
immediate,1,3.553965430104919
neighbours,2,4.34148591211853
obtained,1,3.721982998800611
permission,1,3.8761336786278693
carne,1,3.9118517612299484
dan,1,3.599477076187796
sulky,2,5.543130426684875
letters,1,2.0897492528806296
native,2,3.969545077462967
afford,1,3.5840752315762896
treatment,1,4.181515328179051
sire,1,5.798921410262328
strangling,1,7.145995058228937
desportes,1,6.415107549686145
candour,1,4.662238494824175
liberty,1,3.200686075167325
portant,2,10.402942831046547
letter,1,1.2213279920444715
pulp,1,7.226037765902475
supersede,1,7.226037765902475
sweep,1,4.294844013486054
nelson,1,4.62334808045809
learn,1,2.576850694497608
spread,1,2.9751644014481475
perceive,1,3.682665895459776
forgotten,1,2.488378396868304
grief,1,2.7716904696489664
shows,1,3.9939167142842527
hardy,1,5.420484974542084
vantage,1,5.803529713348523
reduced,1,4.247112610664864
shade,1,3.1742528180991694
hostile,2,5.398996525101087
destroyed,1,4.069037344752361
france,1,3.6106254636704103
bedridden,1,7.226037765902475
cecil,1,4.13879038351271
sunday,1,2.57605356412459
week,2,2.719767528569265
external,1,4.923452672908429
rectory,1,4.629540050706011
frowns,1,6.532890585342529
terrace,1,3.58626102479627
gath,1,8.612332127022365
serious,1,2.521776677270152
unlike,1,3.7194798685824924
colliers,1,5.949744299996912
prosper,1,6.127425477234365
welfare,1,4.540460420652322
workingman,1,7.226037765902475
wield,1,6.715212142136483
pickaxe,1,7.631502874010638
rk,1,9.710944415690474
sproxton,3,6.8560167735168065
felix,1,3.335919595862378
raise,1,3.773408210608048
monument,1,5.189155838641434
ranks,1,4.397738436648687
unbroken,1,4.915153870093733
sparks,1,5.019596533461331
feeling,1,1.4929662125397423
finest,1,3.8878985202074556
representing,2,5.777970017762275
voters,1,5.839743404782584
scanty,1,4.713732141926359
ss,1,8.324650054570585
signs,1,3.3955864141681396
riot,1,4.890662850085437
fond,1,2.4075785556135565
breasts,1,4.95735422458411
passions,1,3.8938332557272703
esther,1,3.0763110578287884
steeple,1,6.214436854223994
recoverers,1,9.710944415690474
holier,1,6.532890585342529
patriots,1,6.047382769560828
wayne,1,4.312781714172722
purkin,1,5.462449173641115
expla,1,9.710944415690474
flourish,1,5.157067524089934
atmosphere,1,3.539243818279559
gloom,1,3.5084088985025517
watered,1,5.798921410262328
occasionally,1,3.4804629681119925
exactly,1,2.40710119041277
floors,1,4.890662850085437
maclaren,1,4.635770600456647
des,1,5.304225168426221
soundlessly,1,8.101506503256374
2,1,4.373406335989157
mac,1,5.341496563223453
islet,1,6.619901962332158
raised,1,2.3740075019828573
flowing,2,5.013871101230046
tide,1,3.5206290098373274
hotel,1,2.5165075645901402
gossip,1,3.813790548053734
evelyn,1,2.2452950270551097
vexed,1,3.9118517612299484
snapped,1,4.687063894844198
distress,1,3.716982988383905
terrible,1,2.571284079725555
hiding,1,3.8165415814256236
feelings,1,2.3766150653899376
ds,1,9.710944415690474
pillaged,1,8.101506503256374
chatelaine,1,7.919184946462419
dispensed,1,5.882303019201379
ate,1,3.560341647244195
probably,1,2.260283619478935
determined,1,2.6695327518956637
sara,1,2.9321595180052973
res,1,7.513719838354255
lent,1,4.193491519225767
suppose,1,1.310734579760056
extra,1,4.383068246900893
toy,1,4.813104615739563
milly,1,3.2791544093345326
eagerly,1,3.3007695337243073
killing,1,4.54615844176696
map,1,4.569280859187814
messenger,1,3.813790548053734
palace,2,3.6005480677222357
sleeping,1,3.3883791757631903
ff,1,9.710944415690474
bodies,1,3.8673999986591148
bog,1,5.477987997476452
monster,1,4.465070429913226
gainst,1,8.612332127022365
beowulf,1,6.453997964052229
smashed,1,5.095823898849215
broken,1,2.0868138300291847
springing,1,4.551889116475945
seized,1,3.112435387075959
shepherds,1,5.136233437187092
lead,1,2.733663074059727
sleep,1,2.0108943212162655
swilling,1,7.631502874010638
animal,1,3.2893221478839565
notwithstanding,1,4.368610163725664
capable,1,3.254174760118311
austin,1,3.59505229020744
anywhere,2,3.9927679490803794
letitia,1,7.631502874010638
sole,1,3.7070573485839353
naval,1,5.292103807893876
deceased,1,4.858914151770858
sworn,1,4.383068246900893
wear,1,2.996773885781003
nities,1,9.710944415690474
clearly,1,2.993139720666783
speaks,2,4.778925324859208
firmly,2,4.2229261773939735
alas,1,3.4551943739371076
omens,2,7.267448615117397
system,1,3.5732173616042404
ur,1,9.01779723513053
emmeline,1,4.402676718289269
pleads,1,6.82057265779431
clandestine,1,6.1555963542010605
matches,1,4.906923370957218
stupid,2,3.8475859392358815
adrian,1,3.3955864141681396
astonished,1,3.617374645645339
judith,1,5.819124117579848
hypocrites,1,6.127425477234365
loo,1,6.127425477234365
fun,1,3.6378998815900694
wopper,1,9.01779723513053
peeler,1,9.01779723513053
poorly,1,5.280127616847161
footman,1,4.427740686952486
acted,1,3.4963363172682826
companions,1,3.5185819262156026
wis,1,9.712094502073711
beside,1,2.126679597301415
listening,1,2.8703978864017876
christian,1,3.004010418220642
name,1,0.9061691568227894
brought,1,1.1636100673622503
grateful,1,3.1932731427781995
dew,1,4.52355860984972
complaint,1,4.604998941789894
listen,1,2.4927675772870668
faculties,1,4.611077987866276
abandoned,1,3.9906326390830626
wildly,1,4.1088255948107735
dishonoured,1,6.1555963542010605
turf,1,4.242884274555343
culloden,1,7.513719838354255
scotland,1,4.463920343529988
supplicated,1,7.513719838354255
tra,1,8.612332127022365
ice,1,3.9776031387927286
magnanimous,1,5.3802110754041435
fit,1,2.5641722362378374
consolation,1,4.069037344752361
quietly,1,2.42111972393073
miseries,1,5.328917781016592
study,2,3.537051756163108
intrigue,1,5.316495261018035
semblance,1,5.268293159200158
peaks,2,5.859648048776543
gilt,1,4.448254226785589
weathercocks,1,9.710944415690474
flashing,1,4.230305492348483
castle,1,3.0895387639263396
elizabeth,1,4.2344808637589635
birdalone,1,2.816274376256993
armour,1,4.673991813276845
habundia,1,5.136233437187092
utterhay,1,5.904281925920155
sumpter,1,7.313049142892104
troop,1,4.474502452860525
start,1,2.858701846638596
vague,1,3.0593725421007476
images,1,4.326449352901386
fluttering,1,4.673991813276845
episodes,1,7.226037765902475
smooth,1,3.3173536617398427
flat,1,3.149913749793902
incurable,1,6.343648585704
temptation,2,4.494859892877615
rue,1,4.727337793982138
humbly,1,4.226147482199819
charity,1,3.6947872559921207
noel,1,3.619634533612776
pathetic,1,4.326449352901386
belief,1,3.2494762393367567
leila,1,4.448254226785589
goodbye,1,5.949744299996912
wrench,1,5.798921410262328
worruld,1,9.710944415690474
tap,1,4.501458262849053
rooted,1,5.136233437187092
plants,1,4.506937728613679
seek,1,3.0238358078239598
xviii,1,5.316495261018035
stop,1,2.2981803982639115
hampstead,1,5.567809689298942
briskly,1,4.506937728613679
reached,1,2.171385586389444
camden,1,7.408359322696429
chevalier,1,4.741131116114474
blount,1,7.513719838354255
huxtables,1,9.01779723513053
coom,1,5.448264538649159
parracombe,1,8.612332127022365
fraid,1,9.01779723513053
impulsive,1,5.047505321578408
ct,1,8.612332127022365
scorning,1,6.666421977967051
step,1,2.1190827008005413
hopped,1,5.633406971784755
window,1,1.4822336168967871
sill,1,5.189155838641434
peered,1,4.8987600603180566
jug,1,5.115824565555885
wealth,1,2.918599988219665
guests,1,3.254174760118311
adelaide,1,6.415107549686145
crushing,1,4.835747092489323
blows,1,4.242884274555343
barbarously,1,7.513719838354255
murdered,1,4.285994398209072
signor,1,4.417639590965982
ra,1,6.766505436524034
clung,1,3.8193002038647035
intruder,1,5.36713899383679
documents,1,4.851132011328803
clara,1,3.510435241647784
stealthy,1,5.222308045958335
rustle,1,4.931820922578945
yore,1,6.452847877668992
steep,1,3.961551429782221
hillside,1,5.406879322486304
grandson,1,4.378225622425106
loop,1,6.214436854223994
hole,1,3.30406442962116
spaniards,1,6.766505436524034
hurried,1,2.9505297246070463
entrusting,1,8.324650054570585
budget,1,6.1555963542010605
lepardo,1,5.685592724955325
della,1,5.819124117579848
croce,1,5.536557145794838
haired,1,3.813790548053734
plan,1,3.072376626523954
formed,1,2.959842946753714
alo,1,8.324650054570585
sadly,1,3.2893221478839565
wudn,1,8.612332127022365
doed,1,7.313049142892104
delighted,1,3.1917971277500787
leaped,1,4.1125224566920995
painted,1,3.363555206034464
lucas,1,7.313049142892104
builder,1,6.1555963542010605
innocent,1,2.473885389565737
anybody,1,2.639371051478942
sauntered,1,5.304225168426221
haggard,1,4.790963489862349
large,1,1.530903692200314
effort,1,2.747958889655467
cious,1,9.710944415690474
elementary,1,6.309747034028319
feels,1,3.7525197226606926
debase,1,7.765034266635161
prizefighter,1,7.226037765902475
guard,1,3.104294229492259
doubtful,1,3.7603018631027476
dynamiter,1,7.631502874010638
villainy,1,6.4920685908222735
revolutionary,1,5.552061332330802
blue,1,1.7351557451142774
ish,1,8.324650054570585
fourth,1,3.8444763587571775
july,1,4.432829756459957
earl,1,2.685667693374076
dorincourt,1,5.3934563021541635
govern,1,5.536557145794838
battles,1,5.010464049898058
washington,1,4.54391465552041
hadn,1,2.9493649951418326
earls,1,5.723110455509437
fir,1,5.076215427460839
unkindness,1,5.904281925920155
childish,1,3.729530204435994
compo,2,10.402942831046547
leased,1,8.32580014095382
cedric,1,4.586980436287216
striking,1,3.504368488965547
trustful,1,5.821425614568127
loudly,1,4.1125224566920995
talmashes,1,9.01779723513053
devils,1,4.569280859187814
talmash,1,9.01779723513053
grandfather,1,2.834679803799708
manly,1,4.101472620505515
lesbia,2,3.601659796574926
fate,1,2.764157433458743
boldly,1,4.412627049142437
shep,1,9.01779723513053
harder,2,4.901684620501819
helvellyn,1,6.37873990551527
grandmother,1,3.5383083981717753
guide,1,3.631011220594884
arguments,2,5.1989361439697515
surrender,1,4.661088408440937
shal,1,9.01779723513053
een,1,6.766505436524034
maulevrier,1,3.026332688022547
gifted,1,4.8746625087389965
woe,1,4.387934436552066
scared,2,4.98240783177426
due,1,2.970425056084251
trusted,1,3.5413336831990185
rain,3,3.7996598781463806
fresh,1,2.2826112214996686
heavens,1,3.549737093995398
ruth,1,2.5684768993695903
thick,1,2.653046478278618
heath,1,4.7342106732699
thyme,1,7.002894214588264
bridal,1,5.028813188566255
trustfully,2,8.1003577380525
weakness,1,3.401026137463958
contemplate,1,4.882630678388173
awake,1,3.3794425657967833
ugh,1,5.798921410262328
glances,1,4.181515328179051
become,2,2.51236029639001
hough,1,9.01779723513053
perplexed,1,4.331047062150015
diver,1,7.313049142892104
instant,1,2.592118166628397
existence,1,2.7515459035564986
reiterated,1,5.600070551517163
repent,1,4.617194214883712
rightly,1,4.201556079062497
intended,1,2.9447527010301244
choked,1,4.611077987866276
root,1,4.463920343529988
rathe,1,8.612332127022365
emotion,1,2.93672052933286
summoned,1,3.967941227880992
panic,2,5.497668052608117
