nodeA,nodeB,weight
Surrender,Valence,2
Holy Madonna,Valence,1
Chumps,Valence,1
John Huxtable's,Valence,1
Abraham Cann's,Valence,1
Stoic Shelfer's,Valence,1
Cabman,Valence,1
Edgware Road - we,Valence,1
Coachman,Valence,1
"Clara"" - they",Valence,1
John Hoxton,Valence,2
Corpse,Valence,1
Valence,William Hiatt,1
Lady Cranberry ',Valence,1
Honor,Valence,1
Uncle Edgar's,Valence,2
Gradus,Valence,1
Alexander,Valence,3
Valence,Young John,1
George Tamlin,Valence,1
Distaff Lane,Valence,1
Clara Green,Valence,1
Annie Elton,Valence,1
Uncle John a-coming,Valence,1
Clara - such,Valence,1
Ben,Jim,16
Jim,Jim,6
Charley Shelfer's,Jim,4
Henry Valentine,Jim,4
Jim,John Huxtable,24
Cerberus,Jim,4
Jim,Queen Victoria,4
Jim,Joe the Queen's,4
Jim,Joe,20
Jim,Joe Queen's,8
Jim,Murphy,4
Conrad,Jim,76
Jim,Sandy,8
Farmer Huxtable,Jim,12
Jim,Worn,4
Jim,Wenham,4
Franks,Jim,48
Isola,Jim,36
Jim,Mocha,4
Jim,Miss Idols,32
Conny,Jim,156
Gloucestershire,Jim,4
Jim,North Devon,4
Jim,"Shelfer - """,4
Jim,John,32
Grandmother,Jim,4
Jim,Merry-Andrews,4
Donna,Jim,56
Jim,Judy,212
Aurora,Jim,4
Churchman,Jim,4
Bob Ridley,Jim,8
Bob,Jim,28
Dantzic,Jim,4
God,Jim,20
Frank,Jim,4
George Robins,Jim,4
Jim,Portia,4
Jim,Violante,4
George Cutting,Jim,12
Jim,Tossil,4
Byron,Jim,4
Babby,Jim,4
Jim,Muxworthy,4
Bobby,Jim,8
Jim,Peggy,4
Jim,Queen Victoria's,4
Jim,Sister Muxworthy,4
Hexmoor,Jim,4
Beany Dawe's,Jim,8
Abraham Cann,Jim,4
Abraham,Jim,4
Cornisher,Jim,4
Henwood,Jim,4
Fletcher,Jim,148
Bob - Charley,Jim,4
Jim,"Squire Vaughan - """,4
Jim,Robert,12
Churchyard,Jim,16
Cheltenham,Jim,20
Him,Jim,4
Jim,Lilla,8
Gamekeeper Hiatt,Jim,4
Good Jane,Jim,4
Hurrah,Jim,4
Jim,Whitehead,12
Clara Vaughan's,Jim,4
Elder,Jim,4
Dorcas,Jim,4
"Balak"" - the",Jim,4
Balaam,Jim,40
Balak,Jim,116
Jim,Regency Park,4
Jim,"Minto - """,4
Jim,Quinlan,8
Jim,Maiden Lane,4
Jim,William John,4
Jim,Presently Balaam,4
Jim,Somers,4
Jellycorse,Jim,4
Dallyhorse,Jim,4
Jim,Rum,4
Dante,Jim,4
Darling Idols,Jim,4
Annie Franks,Jim,28
Dickens,Jim,4
Gregory,Jim,4
Jim,Marry,4
Jim,William Edwards,12
Jim,Job Leyson,16
Jim,William,12
Beatrice Vaughan,Jim,8
Giudice,Jim,4
Cherwell,Jim,4
Aston Common,Jim,4
Inn,Jim,8
Jim,Ned,8
Eton,Jim,4
Jim,Saxon,8
Jim,Norman,8
Alpine,Jim,4
Englishman,Jim,12
Briton,Jim,16
Jim,Robinson Crusoe,4
Cape Turn-again,Jim,4
Barking Reach,Jim,8
Green,Jim,32
Jim,Woolwich,4
Adelaide Green,Jim,4
Jim,Jove,4
Jim,Peter Green,56
Jim,Peter,8
Altiora,Jim,4
Adelantado,Jim,4
Genoese,Jim,8
Corsica,Jim,8
Jim,Rousseau,4
Jim,Theodore,4
Jim,Neuhoff,4
Jim,Ray,4
Balagna,Jim,24
Jim,Weak,4
God Creator,Jim,4
Jim,Nebbio,4
Jim,Seneca,4
Jim,Virgil,4
Jim,Speloncato,4
Jim,Signor Dezio Della Croce,12
Cinarchesi,Jim,4
Jim,Madonna,28
Jim,Laurence Daldy,12
Guardsman,Jim,4
D'Aldis,Jim,4
Della Croce,Jim,8
Jim,Lily,392
Child Clara,Jim,4
Fiordalisa,Jim,32
Jim,Signor Dezio,32
Jim,Lepardo Della Croce,44
Jim,Spalla,4
Jim,Sampiero,8
Jim,Signor Vogheno,8
Jim,Lepardo,104
Jim,Signor Valentine Vogheno,4
Gloisterio,Jim,8
Jim,Signor Valentino,4
De Gentili,Jim,4
Clara - how,Jim,4
Cassandra,Jim,8
Alps,Jim,4
Jim,Signor Dezio's,4
Fiordalisa Della Croce,Jim,16
Jim,Marseilles,8
Jim,Lily Vaughan,12
Edgar Malins,Jim,4
Girolata,Jim,12
Henry,Jim,20
Henry Vaughan,Jim,4
Harry,Jim,76
Jim,Vescovato,4
Highland,Jim,4
Corte,Jim,4
Cape Bevellata,Jim,4
Jim,Luri,4
Jim,Sbirri,4
Jim,Marana,4
Calvi,Jim,4
Dead,Jim,4
Calmly,Jim,4
Jim,Valentine Vaughan,4
Jim,Signor Valentine,12
Jim,Point Girolata,4
Asinara,Jim,4
Alghero,Jim,4
Jim,Naples,4
Bradshaw,Jim,4
Count Gaffori,Jim,16
Jim,Vogheni,4
Barbary,Jim,4
England Lepardo Della Croce,Jim,4
George Jenkins,Jim,4
Jim,Weirs,4
Edmund Burke,Jim,4
Jim,Signora,4
Jim,Jonathan Wild,4
Jim,Uncle,288
Genoa,Jim,4
Jim,William Desborough,4
Jim,Sam Richardson,12
Arthur,Jim,4
Devonshire,Jim,4
Jim,Miss Bowden's,4
"Clara"" - she",Jim,4
Jim,Sally Lunns,4
Eau de Cologne,Jim,4
Jim,Lisson Grove,4
Czar,Jim,4
Jim,Maltese,4
Jim,Slowski,8
Jim,Peeler,4
Jack Ketch,Jim,4
Jim,Nasty,4
Jim,Stiffly,4
James McGregor,Jim,4
Counsel,Jim,4
Henry Conrad,Jim,4
Ingomar,Jim,8
"Clara - """,Jim,4
Gloshire,Jim,4
Jim,Miss Parrysole,4
Dowdy,Jim,4
Jim,Wull,4
Hinstitooshun,Jim,4
Jim,Lady,4
Calm,Jim,4
"Clara Vaughan - """,Jim,4
Jim,Rio,4
Jim,La Croya,4
Jim,Marian,4
Jenkinson,Jim,4
Fare,Jim,4
Jim,Miasma,4
Jim,Paddington,4
Jim,Surrender,8
Holy Madonna,Jim,4
Chumps,Jim,4
Jim,John Huxtable's,4
Abraham Cann's,Jim,4
Jim,Stoic Shelfer's,4
Cabman,Jim,4
Edgware Road - we,Jim,4
Coachman,Jim,4
"Clara"" - they",Jim,4
Jim,John Hoxton,8
Corpse,Jim,4
Jim,William Hiatt,4
Jim,Lady Cranberry ',4
Honor,Jim,4
Jim,Uncle Edgar's,8
Gradus,Jim,4
Alexander,Jim,12
Jim,Young John,4
George Tamlin,Jim,4
Distaff Lane,Jim,4
Clara Green,Jim,4
Annie Elton,Jim,4
Jim,Uncle John a-coming,4
Clara - such,Jim,4
Ben,Charley Shelfer's,4
Ben,Ben,6
Ben,Henry Valentine,4
Ben,John Huxtable,24
Ben,Cerberus,4
Ben,Queen Victoria,4
Ben,Joe the Queen's,4
Ben,Joe,20
Ben,Joe Queen's,8
Ben,Murphy,4
Ben,Conrad,76
Ben,Sandy,8
Ben,Farmer Huxtable,12
Ben,Worn,4
Ben,Wenham,4
Ben,Franks,48
Ben,Isola,36
Ben,Mocha,4
Ben,Miss Idols,32
Ben,Conny,156
Ben,Gloucestershire,4
Ben,North Devon,4
Ben,"Shelfer - """,4
Ben,John,32
Ben,Grandmother,4
Ben,Merry-Andrews,4
Ben,Donna,56
Ben,Judy,212
Aurora,Ben,4
Ben,Churchman,4
Ben,Bob Ridley,8
Ben,Bob,28
Ben,Dantzic,4
Ben,God,20
Ben,Frank,4
Ben,George Robins,4
Ben,Portia,4
Ben,Violante,4
Ben,George Cutting,12
Ben,Tossil,4
Ben,Byron,4
Babby,Ben,4
Ben,Muxworthy,4
Ben,Bobby,8
Ben,Peggy,4
Ben,Queen Victoria's,4
Ben,Sister Muxworthy,4
Ben,Hexmoor,4
Beany Dawe's,Ben,8
Abraham Cann,Ben,4
Abraham,Ben,4
Ben,Cornisher,4
Ben,Henwood,4
Ben,Fletcher,148
Ben,Bob - Charley,4
Ben,"Squire Vaughan - """,4
Ben,Robert,12
Ben,Churchyard,16
Ben,Cheltenham,20
Ben,Him,4
Ben,Lilla,8
Ben,Gamekeeper Hiatt,4
Ben,Good Jane,4
Ben,Hurrah,4
Ben,Whitehead,12
Ben,Clara Vaughan's,4
Ben,Elder,4
Ben,Dorcas,4
"Balak"" - the",Ben,4
Balaam,Ben,40
Balak,Ben,116
Ben,Regency Park,4
Ben,"Minto - """,4
Ben,Quinlan,8
Ben,Maiden Lane,4
Ben,William John,4
Ben,Presently Balaam,4
Ben,Somers,4
Ben,Jellycorse,4
Ben,Dallyhorse,4
Ben,Rum,4
Ben,Dante,4
Ben,Darling Idols,4
Annie Franks,Ben,28
Ben,Dickens,4
Ben,Gregory,4
Ben,Marry,4
Ben,William Edwards,12
Ben,Job Leyson,16
Ben,William,12
Beatrice Vaughan,Ben,8
Ben,Giudice,4
Ben,Cherwell,4
Aston Common,Ben,4
Ben,Inn,8
Ben,Ned,8
Ben,Eton,4
Ben,Saxon,8
Ben,Norman,8
Alpine,Ben,4
Ben,Englishman,12
Ben,Briton,16
Ben,Robinson Crusoe,4
Ben,Cape Turn-again,4
Barking Reach,Ben,8
Ben,Green,32
Ben,Woolwich,4
Adelaide Green,Ben,4
Ben,Jove,4
Ben,Peter Green,56
Ben,Peter,8
Altiora,Ben,4
Adelantado,Ben,4
Ben,Genoese,8
Ben,Corsica,8
Ben,Rousseau,4
Ben,Theodore,4
Ben,Neuhoff,4
Ben,Ray,4
Balagna,Ben,24
Ben,Weak,4
Ben,God Creator,4
Ben,Nebbio,4
Ben,Seneca,4
Ben,Virgil,4
Ben,Speloncato,4
Ben,Signor Dezio Della Croce,12
Ben,Cinarchesi,4
Ben,Madonna,28
Ben,Laurence Daldy,12
Ben,Guardsman,4
Ben,D'Aldis,4
Ben,Della Croce,8
Ben,Lily,392
Ben,Child Clara,4
Ben,Fiordalisa,32
Ben,Signor Dezio,32
Ben,Lepardo Della Croce,44
Ben,Spalla,4
Ben,Sampiero,8
Ben,Signor Vogheno,8
Ben,Lepardo,104
Ben,Signor Valentine Vogheno,4
Ben,Gloisterio,8
Ben,Signor Valentino,4
Ben,De Gentili,4
Ben,Clara - how,4
Ben,Cassandra,8
Alps,Ben,4
Ben,Signor Dezio's,4
Ben,Fiordalisa Della Croce,16
Ben,Marseilles,8
Ben,Lily Vaughan,12
Ben,Edgar Malins,4
Ben,Girolata,12
Ben,Henry,20
Ben,Henry Vaughan,4
Ben,Harry,76
Ben,Vescovato,4
Ben,Highland,4
Ben,Corte,4
Ben,Cape Bevellata,4
Ben,Luri,4
Ben,Sbirri,4
Ben,Marana,4
Ben,Calvi,4
Ben,Dead,4
Ben,Calmly,4
Ben,Valentine Vaughan,4
Ben,Signor Valentine,12
Ben,Point Girolata,4
Asinara,Ben,4
Alghero,Ben,4
Ben,Naples,4
Ben,Bradshaw,4
Ben,Count Gaffori,16
Ben,Vogheni,4
Barbary,Ben,4
Ben,England Lepardo Della Croce,4
Ben,George Jenkins,4
Ben,Weirs,4
Ben,Edmund Burke,4
Ben,Signora,4
Ben,Jonathan Wild,4
Ben,Uncle,288
Ben,Genoa,4
Ben,William Desborough,4
Ben,Sam Richardson,12
Arthur,Ben,4
Ben,Devonshire,4
Ben,Miss Bowden's,4
Ben,"Clara"" - she",4
Ben,Sally Lunns,4
Ben,Eau de Cologne,4
Ben,Lisson Grove,4
Ben,Czar,4
Ben,Maltese,4
Ben,Slowski,8
Ben,Peeler,4
Ben,Jack Ketch,4
Ben,Nasty,4
Ben,Stiffly,4
Ben,James McGregor,4
Ben,Counsel,4
Ben,Henry Conrad,4
Ben,Ingomar,8
Ben,"Clara - """,4
Ben,Gloshire,4
Ben,Miss Parrysole,4
Ben,Dowdy,4
Ben,Wull,4
Ben,Hinstitooshun,4
Ben,Lady,4
Ben,Calm,4
Ben,"Clara Vaughan - """,4
Ben,Rio,4
Ben,La Croya,4
Ben,Marian,4
Ben,Jenkinson,4
Ben,Fare,4
Ben,Miasma,4
Ben,Paddington,4
Ben,Surrender,8
Ben,Holy Madonna,4
Ben,Chumps,4
Ben,John Huxtable's,4
Abraham Cann's,Ben,4
Ben,Stoic Shelfer's,4
Ben,Cabman,4
Ben,Edgware Road - we,4
Ben,Coachman,4
Ben,"Clara"" - they",4
Ben,John Hoxton,8
Ben,Corpse,4
Ben,William Hiatt,4
Ben,Lady Cranberry ',4
Ben,Honor,4
Ben,Uncle Edgar's,8
Ben,Gradus,4
Alexander,Ben,12
Ben,Young John,4
Ben,George Tamlin,4
Ben,Distaff Lane,4
Ben,Clara Green,4
Annie Elton,Ben,4
Ben,Uncle John a-coming,4
Ben,Clara - such,4
Charley Shelfer's,Henry Valentine,1
Charley Shelfer's,John Huxtable,6
Cerberus,Charley Shelfer's,1
Charley Shelfer's,Queen Victoria,1
Charley Shelfer's,Joe the Queen's,1
Charley Shelfer's,Joe,5
Charley Shelfer's,Joe Queen's,2
Charley Shelfer's,Murphy,1
Charley Shelfer's,Conrad,19
Charley Shelfer's,Sandy,2
Charley Shelfer's,Farmer Huxtable,3
Charley Shelfer's,Worn,1
Charley Shelfer's,Wenham,1
Charley Shelfer's,Franks,12
Charley Shelfer's,Isola,9
Charley Shelfer's,Mocha,1
Charley Shelfer's,Miss Idols,8
Charley Shelfer's,Conny,39
Charley Shelfer's,Gloucestershire,1
Charley Shelfer's,North Devon,1
Charley Shelfer's,"Shelfer - """,1
Charley Shelfer's,John,8
Charley Shelfer's,Grandmother,1
Charley Shelfer's,Merry-Andrews,1
Charley Shelfer's,Donna,14
Charley Shelfer's,Judy,53
Aurora,Charley Shelfer's,1
Charley Shelfer's,Churchman,1
Bob Ridley,Charley Shelfer's,2
Bob,Charley Shelfer's,7
Charley Shelfer's,Dantzic,1
Charley Shelfer's,God,5
Charley Shelfer's,Frank,1
Charley Shelfer's,George Robins,1
Charley Shelfer's,Portia,1
Charley Shelfer's,Violante,1
Charley Shelfer's,George Cutting,3
Charley Shelfer's,Tossil,1
Byron,Charley Shelfer's,1
Babby,Charley Shelfer's,1
Charley Shelfer's,Muxworthy,1
Bobby,Charley Shelfer's,2
Charley Shelfer's,Peggy,1
Charley Shelfer's,Queen Victoria's,1
Charley Shelfer's,Sister Muxworthy,1
Charley Shelfer's,Hexmoor,1
Beany Dawe's,Charley Shelfer's,2
Abraham Cann,Charley Shelfer's,1
Abraham,Charley Shelfer's,1
Charley Shelfer's,Cornisher,1
Charley Shelfer's,Henwood,1
Charley Shelfer's,Fletcher,37
Bob - Charley,Charley Shelfer's,1
Charley Shelfer's,"Squire Vaughan - """,1
Charley Shelfer's,Robert,3
Charley Shelfer's,Churchyard,4
Charley Shelfer's,Cheltenham,5
Charley Shelfer's,Him,1
Charley Shelfer's,Lilla,2
Charley Shelfer's,Gamekeeper Hiatt,1
Charley Shelfer's,Good Jane,1
Charley Shelfer's,Hurrah,1
Charley Shelfer's,Whitehead,3
Charley Shelfer's,Clara Vaughan's,1
Charley Shelfer's,Elder,1
Charley Shelfer's,Dorcas,1
"Balak"" - the",Charley Shelfer's,1
Balaam,Charley Shelfer's,10
Balak,Charley Shelfer's,29
Charley Shelfer's,Regency Park,1
Charley Shelfer's,"Minto - """,1
Charley Shelfer's,Quinlan,2
Charley Shelfer's,Maiden Lane,1
Charley Shelfer's,William John,1
Charley Shelfer's,Presently Balaam,1
Charley Shelfer's,Somers,1
Charley Shelfer's,Jellycorse,1
Charley Shelfer's,Dallyhorse,1
Charley Shelfer's,Rum,1
Charley Shelfer's,Dante,1
Charley Shelfer's,Darling Idols,1
Annie Franks,Charley Shelfer's,7
Charley Shelfer's,Dickens,1
Charley Shelfer's,Gregory,1
Charley Shelfer's,Marry,1
Charley Shelfer's,William Edwards,3
Charley Shelfer's,Job Leyson,4
Charley Shelfer's,William,3
Beatrice Vaughan,Charley Shelfer's,2
Charley Shelfer's,Giudice,1
Charley Shelfer's,Cherwell,1
Aston Common,Charley Shelfer's,1
Charley Shelfer's,Inn,2
Charley Shelfer's,Ned,2
Charley Shelfer's,Eton,1
Charley Shelfer's,Saxon,2
Charley Shelfer's,Norman,2
Alpine,Charley Shelfer's,1
Charley Shelfer's,Englishman,3
Briton,Charley Shelfer's,4
Charley Shelfer's,Robinson Crusoe,1
Cape Turn-again,Charley Shelfer's,1
Barking Reach,Charley Shelfer's,2
Charley Shelfer's,Green,8
Charley Shelfer's,Woolwich,1
Adelaide Green,Charley Shelfer's,1
Charley Shelfer's,Jove,1
Charley Shelfer's,Peter Green,14
Charley Shelfer's,Peter,2
Altiora,Charley Shelfer's,1
Adelantado,Charley Shelfer's,1
Charley Shelfer's,Genoese,2
Charley Shelfer's,Corsica,2
Charley Shelfer's,Rousseau,1
Charley Shelfer's,Theodore,1
Charley Shelfer's,Neuhoff,1
Charley Shelfer's,Ray,1
Balagna,Charley Shelfer's,6
Charley Shelfer's,Weak,1
Charley Shelfer's,God Creator,1
Charley Shelfer's,Nebbio,1
Charley Shelfer's,Seneca,1
Charley Shelfer's,Virgil,1
Charley Shelfer's,Speloncato,1
Charley Shelfer's,Signor Dezio Della Croce,3
Charley Shelfer's,Cinarchesi,1
Charley Shelfer's,Madonna,7
Charley Shelfer's,Laurence Daldy,3
Charley Shelfer's,Guardsman,1
Charley Shelfer's,D'Aldis,1
Charley Shelfer's,Della Croce,2
Charley Shelfer's,Lily,98
Charley Shelfer's,Child Clara,1
Charley Shelfer's,Fiordalisa,8
Charley Shelfer's,Signor Dezio,8
Charley Shelfer's,Lepardo Della Croce,11
Charley Shelfer's,Spalla,1
Charley Shelfer's,Sampiero,2
Charley Shelfer's,Signor Vogheno,2
Charley Shelfer's,Lepardo,26
Charley Shelfer's,Signor Valentine Vogheno,1
Charley Shelfer's,Gloisterio,2
Charley Shelfer's,Signor Valentino,1
Charley Shelfer's,De Gentili,1
Charley Shelfer's,Clara - how,1
Cassandra,Charley Shelfer's,2
Alps,Charley Shelfer's,1
Charley Shelfer's,Signor Dezio's,1
Charley Shelfer's,Fiordalisa Della Croce,4
Charley Shelfer's,Marseilles,2
Charley Shelfer's,Lily Vaughan,3
Charley Shelfer's,Edgar Malins,1
Charley Shelfer's,Girolata,3
Charley Shelfer's,Henry,5
Charley Shelfer's,Henry Vaughan,1
Charley Shelfer's,Harry,19
Charley Shelfer's,Vescovato,1
Charley Shelfer's,Highland,1
Charley Shelfer's,Corte,1
Cape Bevellata,Charley Shelfer's,1
Charley Shelfer's,Luri,1
Charley Shelfer's,Sbirri,1
Charley Shelfer's,Marana,1
Calvi,Charley Shelfer's,1
Charley Shelfer's,Dead,1
Calmly,Charley Shelfer's,1
Charley Shelfer's,Valentine Vaughan,1
Charley Shelfer's,Signor Valentine,3
Charley Shelfer's,Point Girolata,1
Asinara,Charley Shelfer's,1
Alghero,Charley Shelfer's,1
Charley Shelfer's,Naples,1
Bradshaw,Charley Shelfer's,1
Charley Shelfer's,Count Gaffori,4
Charley Shelfer's,Vogheni,1
Barbary,Charley Shelfer's,1
Charley Shelfer's,England Lepardo Della Croce,1
Charley Shelfer's,George Jenkins,1
Charley Shelfer's,Weirs,1
Charley Shelfer's,Edmund Burke,1
Charley Shelfer's,Signora,1
Charley Shelfer's,Jonathan Wild,1
Charley Shelfer's,Uncle,72
Charley Shelfer's,Genoa,1
Charley Shelfer's,William Desborough,1
Charley Shelfer's,Sam Richardson,3
Arthur,Charley Shelfer's,1
Charley Shelfer's,Devonshire,1
Charley Shelfer's,Miss Bowden's,1
Charley Shelfer's,"Clara"" - she",1
Charley Shelfer's,Sally Lunns,1
Charley Shelfer's,Eau de Cologne,1
Charley Shelfer's,Lisson Grove,1
Charley Shelfer's,Czar,1
Charley Shelfer's,Maltese,1
Charley Shelfer's,Slowski,2
Charley Shelfer's,Peeler,1
Charley Shelfer's,Jack Ketch,1
Charley Shelfer's,Nasty,1
Charley Shelfer's,Stiffly,1
Charley Shelfer's,James McGregor,1
Charley Shelfer's,Counsel,1
Charley Shelfer's,Henry Conrad,1
Charley Shelfer's,Ingomar,2
Charley Shelfer's,"Clara - """,1
Charley Shelfer's,Gloshire,1
Charley Shelfer's,Miss Parrysole,1
Charley Shelfer's,Dowdy,1
Charley Shelfer's,Wull,1
Charley Shelfer's,Hinstitooshun,1
Charley Shelfer's,Lady,1
Calm,Charley Shelfer's,1
Charley Shelfer's,"Clara Vaughan - """,1
Charley Shelfer's,Rio,1
Charley Shelfer's,La Croya,1
Charley Shelfer's,Marian,1
Charley Shelfer's,Jenkinson,1
Charley Shelfer's,Fare,1
Charley Shelfer's,Miasma,1
Charley Shelfer's,Paddington,1
Charley Shelfer's,Surrender,2
Charley Shelfer's,Holy Madonna,1
Charley Shelfer's,Chumps,1
Charley Shelfer's,John Huxtable's,1
Abraham Cann's,Charley Shelfer's,1
Charley Shelfer's,Stoic Shelfer's,1
Cabman,Charley Shelfer's,1
Charley Shelfer's,Edgware Road - we,1
Charley Shelfer's,Coachman,1
Charley Shelfer's,"Clara"" - they",1
Charley Shelfer's,John Hoxton,2
Charley Shelfer's,Corpse,1
Charley Shelfer's,William Hiatt,1
Charley Shelfer's,Lady Cranberry ',1
Charley Shelfer's,Honor,1
Charley Shelfer's,Uncle Edgar's,2
Charley Shelfer's,Gradus,1
Alexander,Charley Shelfer's,3
Charley Shelfer's,Young John,1
Charley Shelfer's,George Tamlin,1
Charley Shelfer's,Distaff Lane,1
Charley Shelfer's,Clara Green,1
Annie Elton,Charley Shelfer's,1
Charley Shelfer's,Uncle John a-coming,1
Charley Shelfer's,Clara - such,1
Henry Valentine,John Huxtable,6
Cerberus,Henry Valentine,1
Henry Valentine,Queen Victoria,1
Henry Valentine,Joe the Queen's,1
Henry Valentine,Joe,5
Henry Valentine,Joe Queen's,2
Henry Valentine,Murphy,1
Conrad,Henry Valentine,19
Henry Valentine,Sandy,2
Farmer Huxtable,Henry Valentine,3
Henry Valentine,Worn,1
Henry Valentine,Wenham,1
Franks,Henry Valentine,12
Henry Valentine,Isola,9
Henry Valentine,Mocha,1
Henry Valentine,Miss Idols,8
Conny,Henry Valentine,39
Gloucestershire,Henry Valentine,1
Henry Valentine,North Devon,1
Henry Valentine,"Shelfer - """,1
Henry Valentine,John,8
Grandmother,Henry Valentine,1
Henry Valentine,Merry-Andrews,1
Donna,Henry Valentine,14
Henry Valentine,Judy,53
Aurora,Henry Valentine,1
Churchman,Henry Valentine,1
Bob Ridley,Henry Valentine,2
Bob,Henry Valentine,7
Dantzic,Henry Valentine,1
God,Henry Valentine,5
Frank,Henry Valentine,1
George Robins,Henry Valentine,1
Henry Valentine,Portia,1
Henry Valentine,Violante,1
George Cutting,Henry Valentine,3
Henry Valentine,Tossil,1
Byron,Henry Valentine,1
Babby,Henry Valentine,1
Henry Valentine,Muxworthy,1
Bobby,Henry Valentine,2
Henry Valentine,Peggy,1
Henry Valentine,Queen Victoria's,1
Henry Valentine,Sister Muxworthy,1
Henry Valentine,Hexmoor,1
Beany Dawe's,Henry Valentine,2
Abraham Cann,Henry Valentine,1
Abraham,Henry Valentine,1
Cornisher,Henry Valentine,1
Henry Valentine,Henwood,1
Fletcher,Henry Valentine,37
Bob - Charley,Henry Valentine,1
Henry Valentine,"Squire Vaughan - """,1
Henry Valentine,Robert,3
Churchyard,Henry Valentine,4
Cheltenham,Henry Valentine,5
Henry Valentine,Him,1
Henry Valentine,Lilla,2
Gamekeeper Hiatt,Henry Valentine,1
Good Jane,Henry Valentine,1
Henry Valentine,Hurrah,1
Henry Valentine,Whitehead,3
Clara Vaughan's,Henry Valentine,1
Elder,Henry Valentine,1
Dorcas,Henry Valentine,1
"Balak"" - the",Henry Valentine,1
Balaam,Henry Valentine,10
Balak,Henry Valentine,29
Henry Valentine,Regency Park,1
Henry Valentine,"Minto - """,1
Henry Valentine,Quinlan,2
Henry Valentine,Maiden Lane,1
Henry Valentine,William John,1
Henry Valentine,Presently Balaam,1
Henry Valentine,Somers,1
Henry Valentine,Jellycorse,1
Dallyhorse,Henry Valentine,1
Henry Valentine,Rum,1
Dante,Henry Valentine,1
Darling Idols,Henry Valentine,1
Annie Franks,Henry Valentine,7
Dickens,Henry Valentine,1
Gregory,Henry Valentine,1
Henry Valentine,Marry,1
Henry Valentine,William Edwards,3
Henry Valentine,Job Leyson,4
Henry Valentine,William,3
Beatrice Vaughan,Henry Valentine,2
Giudice,Henry Valentine,1
Cherwell,Henry Valentine,1
Aston Common,Henry Valentine,1
Henry Valentine,Inn,2
Henry Valentine,Ned,2
Eton,Henry Valentine,1
Henry Valentine,Saxon,2
Henry Valentine,Norman,2
Alpine,Henry Valentine,1
Englishman,Henry Valentine,3
Briton,Henry Valentine,4
Henry Valentine,Robinson Crusoe,1
Cape Turn-again,Henry Valentine,1
Barking Reach,Henry Valentine,2
Green,Henry Valentine,8
Henry Valentine,Woolwich,1
Adelaide Green,Henry Valentine,1
Henry Valentine,Jove,1
Henry Valentine,Peter Green,14
Henry Valentine,Peter,2
Altiora,Henry Valentine,1
Adelantado,Henry Valentine,1
Genoese,Henry Valentine,2
Corsica,Henry Valentine,2
Henry Valentine,Rousseau,1
Henry Valentine,Theodore,1
Henry Valentine,Neuhoff,1
Henry Valentine,Ray,1
Balagna,Henry Valentine,6
Henry Valentine,Weak,1
God Creator,Henry Valentine,1
Henry Valentine,Nebbio,1
Henry Valentine,Seneca,1
Henry Valentine,Virgil,1
Henry Valentine,Speloncato,1
Henry Valentine,Signor Dezio Della Croce,3
Cinarchesi,Henry Valentine,1
Henry Valentine,Madonna,7
Henry Valentine,Laurence Daldy,3
Guardsman,Henry Valentine,1
D'Aldis,Henry Valentine,1
Della Croce,Henry Valentine,2
Henry Valentine,Lily,98
Child Clara,Henry Valentine,1
Fiordalisa,Henry Valentine,8
Henry Valentine,Signor Dezio,8
Henry Valentine,Lepardo Della Croce,11
Henry Valentine,Spalla,1
Henry Valentine,Sampiero,2
Henry Valentine,Signor Vogheno,2
Henry Valentine,Lepardo,26
Henry Valentine,Signor Valentine Vogheno,1
Gloisterio,Henry Valentine,2
Henry Valentine,Signor Valentino,1
De Gentili,Henry Valentine,1
Clara - how,Henry Valentine,1
Cassandra,Henry Valentine,2
Alps,Henry Valentine,1
Henry Valentine,Signor Dezio's,1
Fiordalisa Della Croce,Henry Valentine,4
Henry Valentine,Marseilles,2
Henry Valentine,Lily Vaughan,3
Edgar Malins,Henry Valentine,1
Girolata,Henry Valentine,3
Henry,Henry Valentine,5
Henry Valentine,Henry Vaughan,1
Harry,Henry Valentine,19
Henry Valentine,Vescovato,1
Henry Valentine,Highland,1
Corte,Henry Valentine,1
Cape Bevellata,Henry Valentine,1
Henry Valentine,Luri,1
Henry Valentine,Sbirri,1
Henry Valentine,Marana,1
Calvi,Henry Valentine,1
Dead,Henry Valentine,1
Calmly,Henry Valentine,1
Henry Valentine,Valentine Vaughan,1
Henry Valentine,Signor Valentine,3
Henry Valentine,Point Girolata,1
Asinara,Henry Valentine,1
Alghero,Henry Valentine,1
Henry Valentine,Naples,1
Bradshaw,Henry Valentine,1
Count Gaffori,Henry Valentine,4
Henry Valentine,Vogheni,1
Barbary,Henry Valentine,1
England Lepardo Della Croce,Henry Valentine,1
George Jenkins,Henry Valentine,1
Henry Valentine,Weirs,1
Edmund Burke,Henry Valentine,1
Henry Valentine,Signora,1
Henry Valentine,Jonathan Wild,1
Henry Valentine,Uncle,72
Genoa,Henry Valentine,1
Henry Valentine,William Desborough,1
Henry Valentine,Sam Richardson,3
Arthur,Henry Valentine,1
Devonshire,Henry Valentine,1
Henry Valentine,Miss Bowden's,1
"Clara"" - she",Henry Valentine,1
Henry Valentine,Sally Lunns,1
Eau de Cologne,Henry Valentine,1
Henry Valentine,Lisson Grove,1
Czar,Henry Valentine,1
